Customer_age,Order_value,Number_Items_Purchased,Discount_Applied,Order_Frequency,Product_popularity,Days_last_purchase,product_categories,payment_methods,shipping_methods
1.1723393377115008,-2.339116293,-0.346655448,1.3886687896868026,2.0323771701587585,-0.381267821,2.4656367474828516,Home Appliances,Cash on Delivery,Express Shipping
-4.698194959,-1.441584848,1.5943927634455002,-1.007895467,,2.4554926578463845,-1.216489046,Home Appliances,Credit Card,
-2.104939014,0.18379404224981388,,-0.01568364,0.054418767,2.670719408298058,0.49202355867271486,Home Appliances,PayPal,Express Shipping
-2.147430704,1.3908695618115914,-1.466055377,-0.825967819,-1.610720342,2.0837922837370875,-0.60367856,Books,Credit Card,Standard Shipping
-0.307934155,2.2903105923920632,-3.319372053,-1.761195903,,2.0268284921527964,0.9713218223905608,Clothing,Credit Card,Standard Shipping
1.1210436649896336,1.5435808876939876,0.43893741811483755,0.9513014766384835,-1.018389945,-1.249916897,-0.045006311,Home Appliances,PayPal,Standard Shipping
,-1.850003624,2.804700134013972,-1.023597622,-3.482279721,0.1717216564588815,1.1455634306851508,Clothing,PayPal,Standard Shipping
-1.580522274,-1.058934405,1.8987648893093747,-1.659521464,-0.840607538,0.3056719716026264,-1.633243672,Clothing,PayPal,Standard Shipping
-1.98786763,0.15583149832754517,-1.653688266,3.3750351683019453,,,-1.289755433,,PayPal,Standard Shipping
,-1.213079662,1.169716175866477,4.175116356620792,1.1946400536372268,0.5115622773546031,-2.660912469,Electronics,Cash on Delivery,Standard Shipping
-1.545763646,2.0447162451374417,-2.253382645,,,2.4792150020036376,1.4268594756074582,Clothing,Credit Card,Standard Shipping
1.7795139690453041,2.9530204829442113,-2.398278825,-1.633884302,,0.044411198,0.088671246,Books,Cash on Delivery,Express Shipping
1.3579038595551665,,-0.401075071,-1.501239716,1.1383439408172191,-0.713181272,-1.59485696,Books,Credit Card,Express Shipping
0.40154648557999106,2.5443056073342536,-4.187833382,0.7432885844542135,,1.4895003968297686,0.2666827003169656,Home Appliances,PayPal,Standard Shipping
-1.847434126,-1.200626547,-1.240268253,-0.522707688,-1.498618677,2.252963030179412,2.5245812100870832,Electronics,Cash on Delivery,Express Shipping
1.2812291940879557,1.180159527380866,1.863764152975229,-1.460837194,-2.74186634,-1.597877964,0.2730181465905316,,Credit Card,Standard Shipping
-0.002551882,0.761961229,,1.3584882632873918,1.6353918320539296,0.8471217695270263,0.079144573,Clothing,Credit Card,Standard Shipping
0.20800944844005037,-1.506027946,-0.815464246,1.2154717549576122,,0.35026226989871045,1.572757999185296,,PayPal,Standard Shipping
-1.270384188,1.175939105002107,-2.800554369,-1.421996969,-0.687358595,2.4188625890336413,0.739141456,Books,Cash on Delivery,Express Shipping
-0.081972009,-1.836456713,-1.16137107,1.0070085793336787,,0.8592001262933733,2.4625578594900013,Books,Cash on Delivery,Express Shipping
-0.814104014,,3.0144406393206307,-1.64190418,-2.029754156,-0.410327212,0.7241254165027722,Electronics,Cash on Delivery,Express Shipping
0.004813146,1.5866927321584932,1.4466659557456016,-0.664341154,-2.92110481,,-0.55591979,Electronics,PayPal,Standard Shipping
-1.607624612,0.650120746,0.1329261086467502,-1.432972705,-1.018119265,1.0072135061457563,-1.647968322,,Cash on Delivery,Standard Shipping
-0.698312931,0.7378004376657725,,-2.827283663,-2.839892391,0.544240594,0.082469264,Electronics,Cash on Delivery,Express Shipping
-2.909026423,,1.0885296671269094,5.170535244318049,0.012134482695583926,0.28721656316178434,-2.370721742,Home Appliances,Credit Card,Express Shipping
-1.881128155,-1.723916119,1.0536694462667038,-1.853948252,-1.185792106,1.1761840521969886,0.097548018,Books,Credit Card,Express Shipping
-2.461505726,-2.80540634,1.7235488741302973,-1.601799127,1.0492252074135262,1.0732654040170515,-2.06945269,Books,,Standard Shipping
,-0.429770513,0.5026106821861624,-1.394190008,0.4762505005285962,-0.422703844,-0.246579302,Home Appliances,Cash on Delivery,Express Shipping
7.101259132992128,5.071035764109994,-4.391207171,-3.774442378,2.440844292932366,-2.149317784,1.3901131126691317,Home Appliances,Cash on Delivery,Express Shipping
-0.114226935,2.065220268358237,-1.344013645,-2.445195164,-1.231140838,0.9156472409143759,-0.498554691,Clothing,Cash on Delivery,Express Shipping
0.7819381986111211,-0.448495088,0.8898953948368155,-0.218523508,-0.772208867,-0.774720462,1.0647617063958517,Electronics,PayPal,Standard Shipping
-0.618253345,-1.166119344,,-2.542627591,2.6535321629646265,0.062204052,-3.600925407,,Cash on Delivery,Express Shipping
-3.236365273,-1.767513834,2.926600791784529,-0.969964441,-2.298112774,0.8221352092482099,-1.659367887,Electronics,Credit Card,Standard Shipping
-3.46678473,-0.165381929,0.33641020668591737,0.6396986209587608,,2.0142157170189794,0.12150520976678603,Home Appliances,Cash on Delivery,
-1.774755395,-0.564640856,,-1.541704769,3.638629100576133,4.781310109034276,1.6166972043694552,Books,,Standard Shipping
,-0.714975227,3.8192465463830327,-0.772725883,-2.159587908,-1.985136806,-0.774934817,Home Appliances,Cash on Delivery,Express Shipping
-0.075192726,0.048021636,-2.315842401,-1.463149153,1.8142480444736617,1.4436085434223624,0.068248877,Clothing,Cash on Delivery,Standard Shipping
,2.647188761859945,-4.53982025,-2.630294981,0.12730837021274555,3.4940574888644695,-0.744732394,Clothing,PayPal,Express Shipping
0.7824455378577293,2.7077340223062922,-3.21353245,-1.816961722,-0.199940086,1.1958319302087472,0.5564756490695595,Home Appliances,Cash on Delivery,Standard Shipping
0.26064073758787853,-0.682069057,3.108805383112559,-0.8729614,-1.044141795,-1.629558035,-1.307291366,Clothing,Cash on Delivery,Express Shipping
-0.756618852,-1.078997581,-0.388698098,0.821358432,,0.7589753454370974,1.191891964549388,Electronics,Credit Card,Express Shipping
-0.304220948,,1.9590124847527073,-2.724319932,2.6286569119472913,-0.525697741,-3.71770922,Home Appliances,Credit Card,Standard Shipping
-0.096626262,-1.939409432,3.7360725777920183,-1.979383033,-0.896941979,-1.398172574,-1.170682351,Home Appliances,Cash on Delivery,Express Shipping
-3.822493466,-2.186319467,-0.507679198,0.5595093827651774,-0.729871697,2.9086665497762834,0.6403940869261933,Books,PayPal,
-0.650694037,-0.779926133,-4.104644132,-2.217825216,3.265436095683132,2.9698550243099726,0.7416682771813654,Electronics,Credit Card,Express Shipping
1.2115063461281566,2.958422279076861,-2.489328832,-3.054149159,-0.394833499,0.6678812264838436,-0.206547641,Home Appliances,PayPal,Express Shipping
-0.595859608,0.17042510499460573,-1.987078143,-0.020302663,-0.843462163,1.570396617961486,,Electronics,Credit Card,Express Shipping
0.2653883942419242,0.42035135634437126,0.5647452076317229,-1.614133762,0.5077218815843969,-0.38909189,-1.76559191,Home Appliances,Credit Card,Express Shipping
-0.539190421,0.4359736232597743,0.7545426490122414,0.4626741668388332,-1.139994071,-0.186747508,-0.509055252,Home Appliances,PayPal,Standard Shipping
0.8575937199768191,-0.539205365,-0.856719494,0.5540404481511934,0.896128167,-0.034983517,1.517296622850457,Books,PayPal,Express Shipping
1.9721024068215023,0.23892460638405943,0.6061408487621303,-1.236767673,-0.316887387,-1.319615008,0.8842574289990389,Clothing,Cash on Delivery,Express Shipping
0.44265877703272477,,-2.031888349,-2.459298265,-1.889416939,0.8415082529313003,0.011521661829918317,Home Appliances,Credit Card,Standard Shipping
-1.605339387,-2.334780854,-3.598901984,-0.052501745,2.565836792229118,3.284405536734532,2.474700345497791,Clothing,Credit Card,Standard Shipping
-1.355863064,0.596858087,,-2.751321479,-2.668287125,,0.41554395626435103,Home Appliances,Credit Card,Standard Shipping
-0.617147295,1.0647336378604333,-0.891137974,-0.686672972,-0.270781459,0.788609896,-0.793325546,Clothing,PayPal,Express Shipping
0.29716706176918795,1.403809527073212,-1.51678911,0.2303337685671074,1.6210582747324094,0.25535461305551455,-1.477815803,Books,Cash on Delivery,Standard Shipping
-2.769258308,-2.565233941,-1.539478245,4.080356655313798,3.419579864,2.088538397013158,,Electronics,Cash on Delivery,Standard Shipping
-0.23890124,1.0325694896333015,-1.360252041,-3.457821132,0.8073005760049397,1.153523458228079,-1.692590815,Electronics,Credit Card,Express Shipping
0.40629986516069644,1.2943355279567728,-1.462046461,-1.7076092,-0.884152695,0.7072456746819282,0.8384995817041221,Books,Credit Card,Express Shipping
1.0357535109190714,0.6433866443315089,-0.995681984,-2.746841924,-0.44083774,,1.0015771416945414,Electronics,,Express Shipping
-0.913310226,0.8120505936153697,-3.99115537,-0.980275338,1.0948767374771964,,0.9989321603780316,Electronics,,Standard Shipping
0.2711422444492632,,-2.390967371,0.5745781503226586,2.8893233397424547,,1.1211660500607972,Clothing,Cash on Delivery,
-1.304907558,1.795854555578777,-1.608352626,-1.300858102,-3.170578682,1.828275278,1.3151854024605059,Home Appliances,Credit Card,Standard Shipping
1.6016283965345464,2.518769577645689,-2.23513905,0.6751607277248004,-1.134003404,-0.080535195,2.050759997292081,Electronics,Credit Card,Express Shipping
,-2.368981219,0.24637758535276946,-1.040888781,1.6699738750528277,,-2.235530891,Electronics,Cash on Delivery,Express Shipping
2.0641717614488164,3.3038268602528675,-3.565449048,-0.68544536,,0.19767427198611243,-0.453806429,Clothing,PayPal,Standard Shipping
-1.609268836,-1.726320484,0.5838525971899433,-1.255635053,0.8777237740313384,1.0138518551324391,-1.164402686,Electronics,Credit Card,Express Shipping
-0.31587628,-0.848932553,2.8840676611040426,-1.095004144,-2.157671628,-0.993787572,-0.284948614,Electronics,Credit Card,Express Shipping
1.5637979440492806,,-3.747402069,0.7451995710029446,1.7346199932673207,0.36837288791606226,-0.440252066,Books,Cash on Delivery,Standard Shipping
-2.926495265,-0.128523599,-2.000807494,0.17992646188834138,-0.336286193,2.884416151508967,0.011805214270167674,Clothing,PayPal,Standard Shipping
,-0.482969387,-0.777695047,1.7566985275804354,0.9645727212012595,1.711593640392817,-1.556524621,Books,PayPal,Express Shipping
-1.897569795,0.4317690537407888,-1.812358064,0.8289970786146986,1.1087152718882665,1.8391893920821727,-1.287399709,Home Appliances,Credit Card,Express Shipping
2.889250806276882,0.3371770891516537,1.7047301068867189,-3.564181567,3.523080114194835,-2.553175797,-4.085706762,Books,PayPal,Standard Shipping
0.49170527116048357,-0.61600905,-1.987960997,-2.225559352,0.6440036878179382,1.2863931247524765,2.0732871975594227,Books,Credit Card,Standard Shipping
-1.446816268,1.7271925536361468,-1.576076743,0.875921426,-0.234732165,1.3030812144708883,-1.295962514,Home Appliances,PayPal,Standard Shipping
-0.136235949,-0.117760709,2.205549067318952,-1.249313411,-1.987854031,-0.83577356,-0.513795804,Home Appliances,Cash on Delivery,Express Shipping
0.9651925955854795,-0.394533055,2.019149309738153,-0.457001829,-2.940391662,-1.315058352,2.176652068422254,,Credit Card,
1.7100437738707455,,-0.530628671,0.020265208024938364,,-0.881780105,0.14935078628646825,Electronics,Cash on Delivery,Standard Shipping
-2.353775579,0.6182171194188029,0.19420796740277113,1.1699126655497085,-1.217858015,1.0452120980609187,,Home Appliances,Credit Card,Standard Shipping
-2.069238193,0.637588579,-1.972490865,-0.342335523,-2.252509362,2.4870889970725787,1.686521882896539,Clothing,Cash on Delivery,Express Shipping
1.8236555081482257,1.4363876180105075,0.00746658,-1.715369333,-0.423731953,-1.044098481,-0.076243553,Clothing,Cash on Delivery,Standard Shipping
-1.543823423,-0.174321037,-2.207980142,0.17473768098329168,-0.362628437,2.235197214781257,1.5491141878510053,Electronics,Credit Card,Express Shipping
-5.231354508,-2.418550807,0.027288723913262487,0.8764696902485591,-1.416550344,3.4592436054049935,-0.11344542,Electronics,Credit Card,Standard Shipping
2.005220061582709,2.3391029798025045,-1.462438504,-1.787875509,-0.179250693,-0.470685856,0.25666859057858216,,Cash on Delivery,Express Shipping
0.7125545389781478,3.020466955,1.4720767403598227,-1.18495194,-3.274406366,-1.405101943,-1.441092538,Home Appliances,Credit Card,Express Shipping
-1.66530168,-1.112733673,-5.129592451,-0.868212676,4.381151037,,0.4649945943056415,Home Appliances,Cash on Delivery,Express Shipping
,-1.848104517,4.153016038427725,,-0.81500873,-1.960739787,-1.333384417,Clothing,Credit Card,Standard Shipping
-1.850059164,-0.240970629,-2.753289214,0.2772430414715359,0.8486636259600677,2.613807886847188,0.692902849,Clothing,Credit Card,Standard Shipping
1.5830830578869548,,-2.366878691,-0.590958629,0.9750096418742659,0.20547871249264715,0.9997051542915274,Home Appliances,PayPal,
-4.339432032,-1.930066581,-0.025199081,,-1.683893383,3.124699651250265,0.077999495,Books,Credit Card,Express Shipping
-3.494664312,-2.89699385,1.3273942391154294,-0.818535176,1.1254396911320093,1.7937464324398427,-2.366531604,,Credit Card,Standard Shipping
0.8298663104364767,,1.4626465880893857,-1.87482682,2.007991746014919,-1.01337212,-1.79833234,Electronics,PayPal,Express Shipping
0.010624809,-0.255089558,,-1.646678917,1.7250558626653072,0.19078392537147726,-1.722310302,Home Appliances,Credit Card,Standard Shipping
2.054552058565195,0.5797196596863055,-1.769739851,-1.105779768,,-0.171666227,1.6811166280667438,Clothing,Credit Card,Express Shipping
-0.557971035,-1.5213666,3.6378933835925724,-0.721553217,-2.389714048,-1.198608794,-0.146013613,Books,Credit Card,Standard Shipping
,-0.5904269,-4.054540016,-0.361929709,4.933442577008533,0.7933968516604412,1.8139613884046746,Electronics,Credit Card,Express Shipping
-0.093532284,0.5267467908919592,-3.647681045,-1.950084422,1.3076754794886836,2.267991743088759,1.2730848525771432,Clothing,Credit Card,Express Shipping
-1.647770759,-0.663992274,,-0.425896356,-0.266978136,2.225989573,1.3786752187338305,Home Appliances,Credit Card,
-4.132076471,-0.986398802,-0.26868864,3.082861977512232,0.317502729,2.231592772427532,-1.835061081,,PayPal,Standard Shipping
1.3732740227658313,1.2056307358473832,-3.903928266,0.25349636020524624,2.6113491121443078,1.0040812586670829,,Books,,Express Shipping
-1.452014769,1.4204434661552983,-3.801959904,-0.106630553,1.316723210362672,,-0.443937658,,Cash on Delivery,Standard Shipping
2.0736378546424867,0.7076997539673713,-0.407126857,-1.527208746,-0.524344312,-0.808231844,1.612008410138779,Clothing,Credit Card,Express Shipping
-0.569829426,-0.593616906,0.036907830563025844,-1.371782632,,0.374868656,-2.757314615,Electronics,Credit Card,Express Shipping
-0.034206235,,1.606372554447812,-0.677825513,-0.782146715,-0.490834823,,Electronics,Credit Card,Express Shipping
1.3070226466967634,0.18218784867361149,3.1441823677713203,-0.859359537,0.3577388571492297,-2.559838862,-2.90358858,Electronics,Cash on Delivery,Express Shipping
0.9181929681116018,0.6528336693984276,1.4265296979777777,0.04278293,,,1.0111266811691817,Electronics,Cash on Delivery,Express Shipping
-4.71093344,-3.479417212,4.537130056333784,-0.254450829,-2.520443902,0.969397626,-2.189918441,Books,Credit Card,Express Shipping
2.3469874938739084,1.8442954059419696,-2.15238223,-0.660795636,0.4839724957632717,,1.4594065665315403,Clothing,PayPal,Express Shipping
-0.533890662,-0.145378619,-1.351520598,0.5617181544756904,-0.130259825,1.0681359502005257,1.3750971036596216,,Cash on Delivery,Standard Shipping
-0.52887806,-0.423040159,-4.279506349,,4.010717084286376,2.5159532696206215,0.3861193648880217,Home Appliances,PayPal,Standard Shipping
,-0.524422436,-1.720793771,1.216666689089478,,1.626055955895691,-0.113802646,Electronics,,Express Shipping
0.9482826405050776,-0.87880837,3.431015961049039,-0.63731657,0.6599583828029485,-2.371886869,-2.500232314,,Cash on Delivery,Standard Shipping
3.4044357143320254,3.6814145771632485,-2.86515288,0.34131537776342347,2.1291689922090447,-1.237229957,-0.545416328,Clothing,Cash on Delivery,
-1.636349356,-0.745807714,-0.529923258,2.4121347433702214,0.7292489023371508,0.9772964595001449,,,PayPal,Standard Shipping
1.092811003273628,-0.509286546,0.9749844872264062,0.6885961103819671,0.515105082,-1.245942731,0.20630594273401093,,PayPal,Standard Shipping
-4.253718185,-0.978946789,-0.111425934,2.8308608414748297,-0.506727295,2.322470743491693,-1.321886849,Books,Cash on Delivery,Standard Shipping
0.22133226060714045,2.1569626549987553,-1.209385211,-1.459223251,-1.186030453,0.4798198197165515,-0.265173278,Home Appliances,Credit Card,Express Shipping
0.20827219659693064,1.059371881736596,1.826929552996058,-0.392231114,-4.483033684,-0.926110938,1.5514685924528386,Books,Credit Card,Standard Shipping
1.2242038181286332,1.0930257797997884,-0.280878338,-0.947867805,-1.372583854,-0.480235048,1.2669764919168933,Books,Credit Card,Express Shipping
-3.694543136,0.055905768,-2.931065515,-0.360300344,-2.798463719,4.154408933456116,2.496840098872659,Books,Credit Card,
-0.016408292,1.3350036796664808,0.8931256761356798,-1.280560591,-1.52607268,-0.460278435,,Clothing,PayPal,Express Shipping
0.932599731,-1.297374438,,-1.880311222,-0.668163113,,-1.141395996,Electronics,PayPal,Express Shipping
-0.362694149,0.5969903514630279,-0.104275142,-0.209974271,-1.667885275,0.33939174808249717,0.7402039686663152,Clothing,Cash on Delivery,Express Shipping
-1.736697612,,4.400571472831007,1.1247229586080763,-3.489776969,-1.463285596,-2.337742554,Home Appliances,PayPal,Standard Shipping
-0.665360528,-1.356638868,3.287971521482127,-1.784171675,,-0.607629927,1.8218885254948467,Books,PayPal,Express Shipping
2.0975852441412495,0.065693112,0.5815641569828344,-0.203173848,1.7421967646311325,-1.691059593,-0.66010298,Electronics,Cash on Delivery,Express Shipping
,-3.593002285,3.9510991710305685,-0.557443554,-1.858980675,-0.915035216,1.3315337794781152,,Credit Card,Standard Shipping
-2.60633809,0.3417057743021592,5.773844702321401,-2.19E-05,-5.031408208,-1.531475383,-3.561786576,,Credit Card,Standard Shipping
0.30106952750275334,,4.437766038418706,-0.524640676,,-2.158507992,-0.191383355,Books,,Standard Shipping
-0.137787894,-1.372093531,0.4266465702336098,0.40163822057277865,-1.131781174,,2.3611283022246665,Clothing,Cash on Delivery,Express Shipping
1.2738832699937965,1.366613827554107,-2.105828484,-1.776456912,-0.265082272,0.5321508792853051,1.5427687765652558,Electronics,PayPal,Express Shipping
0.007571904,0.9914756449677796,-4.012484111,-0.553764409,1.6072726679591254,,1.198034547165307,Books,,Standard Shipping
-0.127415742,-0.115263778,2.0707560604369224,4.5453454027721225,0.12441974200086503,-1.802830626,-1.200056721,Home Appliances,Cash on Delivery,Standard Shipping
3.8728703481529676,0.43644656793103787,0.11692232088295708,,0.033170095,-2.185883824,,Home Appliances,PayPal,
2.541760124030977,2.758992291321613,-3.501159299,-0.145073798,0.19497709104098593,0.077890826,2.3540856344468644,Electronics,Credit Card,Standard Shipping
-1.706003352,0.7049979371477548,-0.773853366,-0.6811641,-0.769826436,1.4584158355884291,-0.937286513,Electronics,Cash on Delivery,Standard Shipping
,-2.10398978,-1.607222062,1.6552700362757675,-1.142429233,3.832551780421349,1.7342103070987407,Books,PayPal,Express Shipping
-0.515967905,-2.374683533,2.824727068792404,-1.948269357,-2.22798156,-0.403907337,1.319361583,Books,Cash on Delivery,Express Shipping
-1.106857716,-1.304066161,0.9508528559198485,-1.706619405,2.2580804544546265,0.3544533506579506,-3.145478938,Books,Cash on Delivery,Standard Shipping
-3.185302955,-0.492112915,0.087737633,-1.53516208,-1.899184185,2.2635707300181744,-0.741542513,Electronics,,Standard Shipping
-0.280941269,-2.927359823,,-0.436153606,-1.908862787,-0.900061956,1.8260497709744117,Home Appliances,Credit Card,Express Shipping
-1.458659049,0.2023581055316901,-1.91841227,0.2803534962377552,-0.138690481,1.9007583813143647,0.6593406422630526,Home Appliances,Credit Card,Express Shipping
,2.7151947776309044,-6.673409009,-0.584891552,-0.792392576,4.566085571986916,2.7976722312794795,Home Appliances,PayPal,Standard Shipping
,0.28926873133712205,-0.788893954,1.4109448705289385,0.37354260267592154,1.0344604928803882,-0.94808456,Books,Cash on Delivery,Express Shipping
-0.759096301,0.45993881571167594,,,1.3811401423736411,,1.2882416089519393,Books,,Standard Shipping
0.3775388640076716,1.4506403661975407,-3.258118177,-0.247510295,0.6200382869459058,1.4022257562737321,1.281030081121705,Home Appliances,PayPal,Standard Shipping
-0.158549206,2.0705132647722273,0.421998717,-0.535629999,-2.309737245,,-0.822598736,Clothing,PayPal,Express Shipping
-0.444615264,0.8399721910834436,,-0.174078509,-0.292838352,1.2264288670884858,0.7628044477337328,Electronics,,Express Shipping
-0.060232565,,1.1236478335260596,,-2.49217035,-0.464915811,0.07180755,Home Appliances,Cash on Delivery,Express Shipping
-0.407856686,0.9493157079475409,-1.604694394,2.3109019898058856,1.647371585109105,0.4980942271958899,,Home Appliances,Cash on Delivery,Standard Shipping
-1.790203039,-0.580109526,-1.370736787,,0.3722109372703777,1.9362013113018088,0.10618321381209306,Home Appliances,,Express Shipping
-1.144022171,0.7845978444185284,-1.079106944,-1.77368465,-2.595488967,1.640430201339715,1.4253036647038866,Books,,Standard Shipping
-2.504298742,,-1.314211409,0.42067242628118695,-1.614664216,1.9806021957471365,-1.000975235,Books,,Express Shipping
0.2556084664571442,0.064605351,2.2165791796253225,-1.283118108,-0.540647393,-1.238490727,-1.903249769,Books,Credit Card,Express Shipping
-0.111972957,0.6069944441478341,-1.936603793,,-0.077798855,1.1176948752853268,1.2358500258347798,Clothing,Credit Card,Standard Shipping
-1.046032235,-1.11189996,-0.270175218,-0.519313902,-0.093604856,1.0653012003381082,0.6670161779232191,Home Appliances,PayPal,Standard Shipping
-1.672165365,0.7778171471751347,-4.814930489,0.3614357673276749,,3.640673838095578,3.083522342787859,Books,,Express Shipping
-1.338827165,0.19955039749662007,-5.120326443,-0.832277733,2.7093463432598086,3.619343976146881,0.8994051238369948,Home Appliances,Credit Card,Standard Shipping
1.0313000460550805,0.8957809568308367,-3.145651325,-0.639746347,3.637204552505021,0.8391266482159836,-0.79775801,Clothing,PayPal,Express Shipping
-0.130446057,-1.134749108,2.5235020435836817,-1.436646292,-1.11988621,-0.87851982,-0.551913868,,Credit Card,Standard Shipping
-1.285273095,0.28743369128281415,-0.402855817,-1.386686178,-0.697968905,1.178770758502967,-0.6812719,Clothing,Credit Card,Express Shipping
-2.709682892,,-0.639140246,,-1.296852837,2.3084014265531567,1.7222071392990919,Books,Credit Card,Express Shipping
-2.328455525,-0.369008645,0.8914975303032261,-1.235717052,-1.48759309,1.1906768765999238,-1.318183447,Books,PayPal,Express Shipping
1.0338227129639252,1.5463095826692013,-4.557238891,,1.9939972108636663,1.6125006648912332,1.743455276368338,Electronics,Credit Card,Express Shipping
1.4034865462088428,1.7415680313944546,-0.443437812,-0.218182067,-0.585964681,-0.799643039,0.1670464275186878,Clothing,Cash on Delivery,Express Shipping
0.6606155655278566,-0.569713907,2.428138306321948,-1.626363252,-0.190370118,-1.449630771,-1.435981632,Electronics,PayPal,Express Shipping
-0.810433085,-0.952977962,-3.105765003,-3.614450496,1.9164841997088389,2.8350118929550137,0.836588184,Books,Cash on Delivery,Express Shipping
-0.364874399,1.2209391691904412,,,-1.310516581,0.21321601929169043,-0.906086495,Home Appliances,Cash on Delivery,Standard Shipping
0.051936451665431836,0.3081618263693219,-1.107143383,0.29924791598688194,-0.051119182,0.5278323340756057,0.9520197712862638,,Cash on Delivery,Standard Shipping
-1.606749137,-0.253884078,-0.968724028,-1.708702196,0.10032408559583539,1.7765882127023405,-0.625846637,Books,PayPal,Standard Shipping
-0.663796718,0.6760760248090429,-0.426893843,,0.20071094311006432,0.239736758,-0.797093703,Books,Cash on Delivery,Standard Shipping
2.6738889523973803,4.179666572,-5.611309658,-1.071596111,2.6730720280103313,0.8593823585959091,0.16773081035564474,Home Appliances,Credit Card,Standard Shipping
-0.695999088,-1.583760831,-3.486859262,-2.756881413,0.5799735508841165,3.1321783164998833,3.687832621206314,Clothing,Cash on Delivery,Express Shipping
,0.33365495075142837,-1.463306661,,1.9954934245506175,0.5385238155746094,-0.839445733,,Credit Card,Standard Shipping
3.2078820424747794,0.15847548601582573,-0.04520237,-0.632801862,-0.774982789,-1.65990506,3.3858891095682075,Clothing,PayPal,Standard Shipping
-2.88954787,-1.483781097,0.9302919451934797,0.2705722262987531,-0.772061842,1.4264607374093168,,Books,PayPal,
-3.304334213,-1.782294365,-1.175198545,-1.453986089,-1.300154747,3.2749556333427945,1.431505179511354,Books,,Standard Shipping
-3.4991966,,,2.5559327214473573,0.2540175861122508,2.0155985455600316,-2.374993687,Home Appliances,,Standard Shipping
-1.690685152,-1.248751925,-1.275584913,-0.657902437,-0.347067364,2.101782377192655,1.5347991803413676,Electronics,Cash on Delivery,Express Shipping
0.3003246917855776,0.9694443711789493,-1.027939167,0.070554452,1.2734068014531306,0.10845557929804228,-1.136003035,Clothing,Cash on Delivery,Express Shipping
-3.421772539,-1.117627613,1.6002157505123866,2.5806218693051144,0.096525681,0.8377933433503872,-2.878884303,Clothing,Credit Card,Express Shipping
-0.769089609,0.5472382579813506,,-0.591474626,-0.500910593,0.6916941036412708,-0.563826892,Home Appliances,PayPal,Standard Shipping
-2.146693662,-0.346956476,-3.558474189,0.30534477777012814,1.3536702296085013,3.2292250466434997,0.8790082340180141,Electronics,Credit Card,
-0.374535494,-0.934913317,1.8367159790995047,-1.706236727,-1.030242728,-0.342208108,-0.452035493,Electronics,Cash on Delivery,Standard Shipping
-0.856672791,0.17731949323898433,0.9098699721576171,-2.362865899,-2.199977003,0.46476931250613096,-0.205644699,Electronics,Credit Card,Standard Shipping
-1.117589438,-0.245017649,3.2411741000956202,1.1891899003939166,-4.581656253,-0.966580495,0.9399966051561985,Clothing,Cash on Delivery,Express Shipping
0.15316097878013646,-0.413795976,2.574316261999408,-0.952613464,-0.284480938,-1.368150148,,Books,Credit Card,Standard Shipping
2.4943471437041653,-0.473305306,1.560041958919093,-1.039921465,0.4085258331544692,,0.5137586889147547,Electronics,PayPal,Standard Shipping
-0.812411774,0.8234199607081936,2.229530225720077,-0.002850063,-3.387438033,-0.701003394,-0.542399942,Books,Credit Card,Standard Shipping
2.1795698551554796,2.148308024812205,-2.94595318,,1.0041737246043558,-0.073444435,1.4685205144487579,Electronics,Credit Card,Standard Shipping
0.3405770053490024,0.6737942557222214,-1.963239704,-0.669416205,0.3793243000995581,0.8960210644309982,0.9881693673756621,Clothing,Cash on Delivery,Express Shipping
0.24461134207660706,0.5163128512174624,-3.098377824,-0.386922903,2.1654263330023067,1.4423808272935639,0.4925177447492881,Electronics,Cash on Delivery,Express Shipping
-0.878093136,-0.801834328,1.8204487258741484,-0.944185245,-0.885869143,-0.197718277,-1.018800558,Electronics,PayPal,Express Shipping
1.4789037701024703,2.8738347493655834,-0.644366894,-2.234447038,-1.533129654,-0.570685163,-0.418171746,Clothing,Cash on Delivery,Standard Shipping
-0.017297478,-1.785505672,-2.954762039,-0.853337477,1.5992228648457132,,3.374667882724497,,PayPal,Standard Shipping
0.6883918133417635,1.4020846555414936,-3.259977418,-0.676473339,1.1800845081199922,1.2438686264448082,0.9393481553669327,,Cash on Delivery,Standard Shipping
0.4397524550500361,1.108788428020296,-4.152193031,-0.408466472,1.8161222488892483,1.8745930043597365,1.406678907092885,Home Appliances,PayPal,Standard Shipping
-0.176413957,-0.849996869,3.145829370667738,-0.485671662,-1.011520977,-1.428195132,-1.477303319,Home Appliances,Credit Card,
-0.460320128,-1.11737969,0.027780158784504346,1.4993339988800363,0.25619503387089093,0.23151773460014946,0.9980768912864331,Books,Credit Card,Standard Shipping
-1.314542621,-1.397257554,2.056991512473129,-1.052162018,-1.897537615,0.14524063241566965,,Home Appliances,Cash on Delivery,Express Shipping
2.6345929600586127,2.750564036,-2.539834854,1.0781526847663292,0.43255694887972984,,,Electronics,Credit Card,Standard Shipping
3.2659358074667884,0.9948565047352977,-0.678319305,-0.65479832,2.5700996264774822,-1.810536417,-0.387572889,Home Appliances,PayPal,Standard Shipping
0.5826656209432888,-0.005686408,1.3143589257042096,-2.356343186,-0.070123468,-0.764642539,-1.322346124,Clothing,Cash on Delivery,Standard Shipping
